,Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP,Accuracy,Precision,Recall,Specificity,FPR
0,79.3650805950165,0.18957844953383168,75.0,0.20076124946917254,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
1,79.3650805950165,0.16764520925860252,75.0,0.1880547077425065,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
2,79.3650805950165,0.16415907058023638,75.0,0.1878732115991654,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
3,79.3650805950165,0.16356920378823436,75.0,0.1884593987657178,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
4,79.3650805950165,0.16336838901042938,75.0,0.1886619238122817,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
5,77.77777910232544,0.2227372098149676,78.57142857142857,0.22004492355115485,0.5,22.0,0.0,6.0,0.0,0.7857142857142857,,0.0,1.0,0.0
6,77.77777910232544,0.18703424353753367,78.57142857142857,0.1838736577380088,0.5,22.0,0.0,6.0,0.0,0.7857142857142857,,0.0,1.0,0.0
7,77.77777910232544,0.17664992040203464,78.57142857142857,0.17309261089371095,0.5,22.0,0.0,6.0,0.0,0.7857142857142857,,0.0,1.0,0.0
8,77.77777910232544,0.1737105360915584,78.57142857142857,0.1698770499037158,0.5,22.0,0.0,6.0,0.0,0.7857142857142857,,0.0,1.0,0.0
9,77.77777910232544,0.17282810038135898,78.57142857142857,0.16887717189327364,0.5,22.0,0.0,6.0,0.0,0.7857142857142857,,0.0,1.0,0.0
10,79.3650805950165,0.2254392707195037,75.0,0.2281571202553236,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
11,79.3650805950165,0.17827579667491295,75.0,0.19313740153466505,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
12,79.3650805950165,0.16704944545222866,75.0,0.1876427108241666,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
13,79.3650805950165,0.1644120922973079,75.0,0.1875996301251073,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
14,79.3650805950165,0.1636942942296305,75.0,0.18811200414934465,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
15,76.19047760963441,0.2045429401820706,82.14285714285714,0.18952188039979628,0.5,23.0,0.0,5.0,0.0,0.8214285714285714,,0.0,1.0,0.0
16,76.19047760963441,0.18543217691682998,82.14285714285714,0.16131976102629014,0.5,23.0,0.0,5.0,0.0,0.8214285714285714,,0.0,1.0,0.0
17,76.19047760963441,0.18168138640542186,82.14285714285714,0.15347310179664242,0.5,23.0,0.0,5.0,0.0,0.8214285714285714,,0.0,1.0,0.0
18,76.19047760963441,0.1809128469997837,82.14285714285714,0.15121546435740688,0.5,23.0,0.0,5.0,0.0,0.8214285714285714,,0.0,1.0,0.0
19,76.19047760963441,0.18046650530830508,82.14285714285714,0.15049242444576755,0.5,23.0,0.0,5.0,0.0,0.8214285714285714,,0.0,1.0,0.0
20,79.3650805950165,0.16762303248528512,75.0,0.1881155631234569,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
21,79.3650805950165,0.16360048901650212,75.0,0.1887016118534149,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
22,79.3650805950165,0.16329412402645235,75.0,0.1888759837996575,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
23,79.3650805950165,0.16280188387440098,75.0,0.1882704318531098,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
24,79.3650805950165,0.1615387970401395,75.0,0.1868157386779785,0.5,21.0,0.0,7.0,0.0,0.75,,0.0,1.0,0.0
25,26.984128355979923,0.3140075004869892,10.714285714285714,0.3464853407875184,0.5,0.0,25.0,0.0,3.0,0.10714285714285714,0.10714285714285714,1.0,0.0,1.0
26,73.0158746242523,0.2414693921170336,89.2857142857143,0.23158070159719346,0.5,25.0,0.0,3.0,0.0,0.8928571428571429,,0.0,1.0,0.0
27,73.0158746242523,0.2088258924984163,89.2857142857143,0.1682726788905359,0.5,25.0,0.0,3.0,0.0,0.8928571428571429,,0.0,1.0,0.0
28,73.0158746242523,0.20097457881896727,89.2857142857143,0.14654101094891947,0.5,25.0,0.0,3.0,0.0,0.8928571428571429,,0.0,1.0,0.0
29,73.0158746242523,0.19818697485231584,89.2857142857143,0.13560651290801265,0.5,25.0,0.0,3.0,0.0,0.8928571428571429,,0.0,1.0,0.0
30,17.46031790971756,0.3607343406446518,32.142857142857146,0.3177348442616001,0.5,0.0,19.0,0.0,9.0,0.32142857142857145,0.32142857142857145,1.0,0.0,1.0
31,82.53968358039856,0.2497136166744065,67.85714285714286,0.2497962522402145,0.5,19.0,0.0,9.0,0.0,0.6785714285714286,,0.0,1.0,0.0
32,82.53968358039856,0.19122025947416985,67.85714285714286,0.2229699929875712,0.5,19.0,0.0,9.0,0.0,0.6785714285714286,,0.0,1.0,0.0
33,82.53968358039856,0.17101786213536416,67.85714285714286,0.21850883912655614,0.5,19.0,0.0,9.0,0.0,0.6785714285714286,,0.0,1.0,0.0
34,82.53968358039856,0.1595782849096483,67.85714285714286,0.2187728737631152,0.5,19.0,0.0,9.0,0.0,0.6785714285714286,,0.0,1.0,0.0
35,73.0158746242523,0.1986548799660898,89.2857142857143,0.13431363817184205,0.5,25.0,0.0,3.0,0.0,0.8928571428571429,,0.0,1.0,0.0
36,73.0158746242523,0.19687232134803648,89.2857142857143,0.12206847557137088,0.5,25.0,0.0,3.0,0.0,0.8928571428571429,,0.0,1.0,0.0
37,73.0158746242523,0.19646730874815294,89.2857142857143,0.12194983709243035,0.5,25.0,0.0,3.0,0.0,0.8928571428571429,,0.0,1.0,0.0
38,73.0158746242523,0.1952210453248793,89.2857142857143,0.12158293012649785,0.5,25.0,0.0,3.0,0.0,0.8928571428571429,,0.0,1.0,0.0
39,73.0158746242523,0.19021543812367225,89.2857142857143,0.12049807031308453,0.5,25.0,0.0,3.0,0.0,0.8928571428571429,,0.0,1.0,0.0
40,80.95238208770752,0.1873498217713448,71.42857142857143,0.21148548251198185,0.5,20.0,0.0,8.0,0.0,0.7142857142857143,,0.0,1.0,0.0
41,80.95238208770752,0.16198117838751885,71.42857142857143,0.20444805295236648,0.5,20.0,0.0,8.0,0.0,0.7142857142857143,,0.0,1.0,0.0
42,80.95238208770752,0.15563767715807886,71.42857142857143,0.2073149310965692,0.5,20.0,0.0,8.0,0.0,0.7142857142857143,,0.0,1.0,0.0
43,80.95238208770752,0.15432749977034907,71.42857142857143,0.21004942011448646,0.5,20.0,0.0,8.0,0.0,0.7142857142857143,,0.0,1.0,0.0
44,80.95238208770752,0.15400914655577752,71.42857142857143,0.2114270848612632,0.5,20.0,0.0,8.0,0.0,0.7142857142857143,,0.0,1.0,0.0
45,77.77777910232544,0.2325910846392313,78.57142857142857,0.22960965666506025,0.5,22.0,0.0,6.0,0.0,0.7857142857142857,,0.0,1.0,0.0
46,77.77777910232544,0.1826999802743235,78.57142857142857,0.1793062686920166,0.5,22.0,0.0,6.0,0.0,0.7857142857142857,,0.0,1.0,0.0
47,77.77777910232544,0.17482991420453595,78.57142857142857,0.17097417048869595,0.5,22.0,0.0,6.0,0.0,0.7857142857142857,,0.0,1.0,0.0
48,77.77777910232544,0.17306395259595686,78.57142857142857,0.16889168562427645,0.5,22.0,0.0,6.0,0.0,0.7857142857142857,,0.0,1.0,0.0
49,77.77777910232544,0.17260268474778823,78.57142857142857,0.1682517562181719,0.5,22.0,0.0,6.0,0.0,0.7857142857142857,,0.0,1.0,0.0
