,Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP,Accuracy,Precision,Recall,Specificity,FPR
0,58.82353186607361,0.2466417256565321,45.45454545454545,0.25501206517219543,0.5,10.0,0.0,12.0,0.0,0.4545454545454545,,0.0,1.0,0.0
1,58.82353186607361,0.24127683668367325,45.45454545454545,0.2639632994128812,0.5,10.0,0.0,12.0,0.0,0.4545454545454545,,0.0,1.0,0.0
2,58.82353186607361,0.2396697579852997,45.45454545454545,0.261828625394452,0.5,10.0,0.0,12.0,0.0,0.4545454545454545,,0.0,1.0,0.0
3,58.82353186607361,0.23549886672727524,45.45454545454545,0.2562329259610945,0.5,10.0,0.0,12.0,0.0,0.4545454545454545,,0.0,1.0,0.0
4,86.27451062202455,0.18094481767474355,59.09090909090909,0.2271078668691061,0.5916666666666667,6.0,4.0,5.0,7.0,0.5909090909090909,0.6363636363636364,0.5833333333333334,0.6,0.4
5,58.82353186607361,0.2421272603734847,45.45454545454545,0.2649986301698992,0.5,10.0,0.0,12.0,0.0,0.4545454545454545,,0.0,1.0,0.0
6,58.82353186607361,0.2409936934709549,45.45454545454545,0.2646057778789151,0.5,10.0,0.0,12.0,0.0,0.4545454545454545,,0.0,1.0,0.0
7,88.23529481887817,0.16073909665857042,72.72727272727273,0.22887425499303,0.7416666666666668,9.0,1.0,5.0,7.0,0.7272727272727273,0.875,0.5833333333333334,0.9,0.1
8,90.1960790157318,0.09699098113924264,72.72727272727273,0.2348643159493804,0.7416666666666668,9.0,1.0,5.0,7.0,0.7272727272727273,0.875,0.5833333333333334,0.9,0.1
9,90.1960790157318,0.09137104032561184,72.72727272727273,0.2389381532557309,0.7416666666666668,9.0,1.0,5.0,7.0,0.7272727272727273,0.875,0.5833333333333334,0.9,0.1
10,50.980395078659065,0.2502194849714156,63.63636363636363,0.2445838956102248,0.5,14.0,0.0,8.0,0.0,0.6363636363636364,,0.0,1.0,0.0
11,50.980395078659065,0.2492323815822601,63.63636363636363,0.2470679456187833,0.5,14.0,0.0,8.0,0.0,0.6363636363636364,,0.0,1.0,0.0
12,82.35294222831727,0.2177728721955875,68.18181818181817,0.2305929015080134,0.6696428571428572,10.0,4.0,3.0,5.0,0.6818181818181818,0.5555555555555556,0.625,0.7142857142857143,0.2857142857142857
13,86.27451062202455,0.14939772966317832,68.18181818181817,0.19559672474861145,0.6696428571428572,10.0,4.0,3.0,5.0,0.6818181818181818,0.5555555555555556,0.625,0.7142857142857143,0.2857142857142857
14,86.27451062202455,0.12423108352555168,72.72727272727273,0.18390973657369614,0.7321428571428571,10.0,4.0,2.0,6.0,0.7272727272727273,0.6,0.75,0.7142857142857143,0.2857142857142857
15,54.901963472366326,0.2518801679534297,54.54545454545454,0.25245170823989377,0.5,12.0,0.0,10.0,0.0,0.5454545454545454,,0.0,1.0,0.0
16,54.901963472366326,0.2475263548474158,54.54545454545454,0.2481465786695481,0.5,12.0,0.0,10.0,0.0,0.5454545454545454,,0.0,1.0,0.0
17,54.901963472366326,0.2463333313503573,54.54545454545454,0.2474782620706866,0.5,12.0,0.0,10.0,0.0,0.5454545454545454,,0.0,1.0,0.0
18,54.901963472366326,0.24278682758731224,54.54545454545454,0.24615312583984866,0.5,12.0,0.0,10.0,0.0,0.5454545454545454,,0.0,1.0,0.0
19,76.47058963775635,0.21639692241495306,68.18181818181817,0.2352693482781901,0.6666666666666666,10.0,2.0,5.0,5.0,0.6818181818181818,0.7142857142857143,0.5,0.8333333333333334,0.16666666666666666
20,60.784316062927246,0.2382236195187415,40.90909090909091,0.280748374039127,0.5,9.0,0.0,13.0,0.0,0.4090909090909091,,0.0,1.0,0.0
21,60.784316062927246,0.23684279284169604,40.90909090909091,0.2773970009819154,0.5,9.0,0.0,13.0,0.0,0.4090909090909091,,0.0,1.0,0.0
22,86.27451062202455,0.1884134387217679,54.54545454545454,0.2355447696539962,0.5641025641025642,6.0,3.0,7.0,6.0,0.5454545454545454,0.6666666666666666,0.4615384615384616,0.6666666666666666,0.3333333333333333
23,88.23529481887817,0.12079807688240653,63.63636363636363,0.2299595966383263,0.6239316239316239,5.0,4.0,4.0,9.0,0.6363636363636364,0.6923076923076923,0.6923076923076923,0.5555555555555556,0.4444444444444444
24,90.1960790157318,0.09942698002689417,63.63636363636363,0.2433285688360532,0.6239316239316239,5.0,4.0,4.0,9.0,0.6363636363636364,0.6923076923076923,0.6923076923076923,0.5555555555555556,0.4444444444444444
25,56.86274766921997,0.2457191098120905,50.0,0.2520879386894165,0.5,11.0,0.0,11.0,0.0,0.5,,0.0,1.0,0.0
26,56.86274766921997,0.2437539264079064,50.0,0.2534127370003731,0.5,11.0,0.0,11.0,0.0,0.5,,0.0,1.0,0.0
27,56.86274766921997,0.2393656627785775,50.0,0.2490075437291976,0.5,11.0,0.0,11.0,0.0,0.5,,0.0,1.0,0.0
28,92.15686321258544,0.15211748914216375,77.27272727272727,0.1914450626082832,0.7727272727272728,8.0,3.0,2.0,9.0,0.7727272727272727,0.75,0.8181818181818182,0.7272727272727273,0.2727272727272727
29,92.15686321258544,0.09222454914162236,77.27272727272727,0.17319441033947852,0.7727272727272728,8.0,3.0,2.0,9.0,0.7727272727272727,0.75,0.8181818181818182,0.7272727272727273,0.2727272727272727
30,54.901963472366326,0.2509032021607122,54.54545454545454,0.25143889698290056,0.5,12.0,0.0,10.0,0.0,0.5454545454545454,,0.0,1.0,0.0
31,54.901963472366326,0.2472188376611279,54.54545454545454,0.2479663193225861,0.5,12.0,0.0,10.0,0.0,0.5454545454545454,,0.0,1.0,0.0
32,54.901963472366326,0.2458846275844881,54.54545454545454,0.247480581364324,0.5,12.0,0.0,10.0,0.0,0.5454545454545454,,0.0,1.0,0.0
33,54.901963472366326,0.24182619298658065,54.54545454545454,0.2464072411098788,0.5,12.0,0.0,10.0,0.0,0.5454545454545454,,0.0,1.0,0.0
34,90.1960790157318,0.1789942623529219,54.54545454545454,0.24493859786736336,0.5166666666666667,10.0,2.0,8.0,2.0,0.5454545454545454,0.5,0.2,0.8333333333333334,0.16666666666666666
35,47.05882370471954,0.2670174394884417,40.90909090909091,0.2780096357868564,0.5,0.0,13.0,0.0,9.0,0.4090909090909091,0.4090909090909091,1.0,0.0,1.0
36,52.9411792755127,0.2502868126791257,59.09090909090909,0.2497267149961912,0.5,13.0,0.0,9.0,0.0,0.5909090909090909,,0.0,1.0,0.0
37,52.9411792755127,0.2486112704200129,59.09090909090909,0.24473105467134906,0.5,13.0,0.0,9.0,0.0,0.5909090909090909,,0.0,1.0,0.0
38,52.9411792755127,0.24798324608033706,59.09090909090909,0.2437098795367825,0.5,13.0,0.0,9.0,0.0,0.5909090909090909,,0.0,1.0,0.0
39,52.9411792755127,0.24673781712209025,59.09090909090909,0.2419445327212733,0.5,13.0,0.0,9.0,0.0,0.5909090909090909,,0.0,1.0,0.0
40,52.9411792755127,0.2494656871526669,59.09090909090909,0.24712318067367264,0.5,13.0,0.0,9.0,0.0,0.5909090909090909,,0.0,1.0,0.0
41,52.9411792755127,0.24823201904373784,59.09090909090909,0.2440708779519604,0.5,13.0,0.0,9.0,0.0,0.5909090909090909,,0.0,1.0,0.0
42,88.23529481887817,0.18836259092426014,81.81818181818183,0.1812123419450862,0.8461538461538461,9.0,4.0,0.0,9.0,0.8181818181818182,0.6923076923076923,1.0,0.6923076923076923,0.3076923076923077
43,88.23529481887817,0.10970999807119368,81.81818181818183,0.12954456686973573,0.8461538461538461,9.0,4.0,0.0,9.0,0.8181818181818182,0.6923076923076923,1.0,0.6923076923076923,0.3076923076923077
44,88.23529481887817,0.10009199031628667,81.81818181818183,0.13611211208626628,0.8461538461538461,9.0,4.0,0.0,9.0,0.8181818181818182,0.6923076923076923,1.0,0.6923076923076923,0.3076923076923077
45,60.784316062927246,0.23776371680921124,40.90909090909091,0.28047320150559946,0.5,9.0,0.0,13.0,0.0,0.4090909090909091,,0.0,1.0,0.0
46,60.784316062927246,0.23210588482118424,40.90909090909091,0.2742199215196794,0.5,9.0,0.0,13.0,0.0,0.4090909090909091,,0.0,1.0,0.0
47,72.54902124404906,0.1985193515365774,63.63636363636363,0.2353637099266052,0.6581196581196581,7.0,2.0,6.0,7.0,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.7777777777777778,0.2222222222222222
48,72.54902124404906,0.16841750375686154,77.27272727272727,0.19226205733514604,0.7735042735042735,7.0,2.0,3.0,10.0,0.7727272727272727,0.8333333333333334,0.7692307692307693,0.7777777777777778,0.2222222222222222
49,86.27451062202454,0.1430138126852807,86.36363636363636,0.13948669410153722,0.8675213675213675,8.0,1.0,2.0,11.0,0.8636363636363636,0.9166666666666666,0.8461538461538461,0.8888888888888888,0.1111111111111111
